^ < p i k [ N,TERM,SG ] DEL(a) > $
^ < p i k a [ N,TERM,SG ] INS(áig) > $
^ < m a d r i g [ N,IN+ALL,SG ] INS(áln) á l > $
^ < b i z á n c i [ N,ACC,PL ] INS(ak) > $
^ < l e g e l l e n s é g e s e b b [ N,ON+ABL,PL ] INS(ekről) > $
^ < k a k i [ N,ON+ABL,PL ] INS(król) > $
^ < r e j t e l [ N,FRML,PL ] DEL(e) m > $
^ < r e j t e l e m [ N,FRML,PL ] INS(ekként) > $
^ < f o g h a t ó [ N,AT+ALL,PL ] INS(khoz) > $
^ < h i t v e s [ N,AT+ABL,PL ] INS(ektől) > $
^ < ö s s z e e s k ü v é s [ N,TRANS,SG ] INS(sé) > $
^ < t e c h n i k [ N,IN+ABL,SG ] DEL(a) > $
^ < t e c h n i k a [ N,IN+ABL,SG ] INS(ához) > $
^ < i l l e s z t ő p r o g r a m [ N,TRANS,PL ] INS(okká) > $
^ < v i l l a n y s z e r e l ő [ N,ON+ESS,SG ] INS(n) > $
^ < é l e t e m [ N,DAT,SG ] INS(nek) > $
^ < p á p a s á g [ N,AT+ABL,SG ] INS(ról) > $
^ < k e g y e t l e n [ N,INST,PL ] INS(ekkel) > $
^ < s z i g o n y o z [ V,COND,PRS,INDF,2,SG ] INS(nál) > $
^ < k i v é t e l [ N,AT+ALL,SG ] INS(hez) > $
^ < k é z [ N,TRANS,SG ] INS(ért) > $
^ < a t m o s z f é r [ N,ON+ESS,PL ] DEL(a) > $
^ < a t m o s z f é r a [ N,ON+ESS,PL ] INS(ákon) > $
^ < k o m p l i m e n t í r o z [ V,SBJV,PRS,DEF,3,SG ] INS(za) > $
^ < z o n g o r á z [ V,SBJV,PRS,INDF,1,PL ] DEL(i) k > $
^ < z o n g o r á z i [ V,SBJV,PRS,INDF,1,PL ] INS(zun) k > $
^ < b á r i u m [ N,IN+ALL,PL ] INS(okba) > $
^ < t o k á n y [ N,AT+ABL,SG ] INS(tól) > $
^ < p a r t n e r [ N,AT+ESS,PL ] INS(eken) > $
^ < i d ő j á r á s [ N,ON+ESS,PL ] INS(okon) > $
^ < r é s [ N,IN+ABL,PL ] INS(ekből) > $
^ < s t a n d [ N,TRANS,PL ] INS(okká) > $
^ < e l ő b b i [ N,TRANS,SG ] INS(vé) > $
^ < s z á r a z [ N,IN+ALL,PL ] INS(akba) > $
^ < á t l a g o s [ N,ACC,PL ] INS(akat) > $
^ < b ü k k [ N,TERM,SG ] INS(ig) > $
^ < p a n a s z k ö n y v ü k [ N,AT+ABL,SG ] INS(től) > $
^ < j á d [ N,DAT,SG ] DEL(e) > $
^ < j á d e [ N,DAT,SG ] INS(énak) > $
^ < k a l a u z o l [ V,IND,PST,INDF,3,PL ] INS(tak) > $
^ < l e g é r t é k e s e b b [ N,TERM,SG ] INS(ig) > $
^ < f e l t a r t [ V,COND,PRS,INDF,2,PL ] INS(anátok) > $
^ < k i o l t h a t a t l a n a b b [ N,AT+ESS,PL ] INS(aknál) > $
^ < l o v a s s p o r [ N,FRML,SG ] INS(tkén) t > $
^ < a z o n o s í t [ V,COND,PRS,INDF,3,PL ] INS(anának) > $
^ < o t k o l o n [ N,NOM,PL ] INS(ok) > $
^ < b í r á l a t [ N,TERM,PL ] INS(okig) > $
^ < l e í r [ V,COND,PRS,DEF,1,PL ] INS(nánk) > $
^ < g y ó g y í t h a t a t l a n [ N,INST,PL ] INS(okkal) > $
^ < k a b á t [ N,FRML,PL ] INS(okig) > $
^ < k ö z e l í t [ V,IND,PST,DEF,1,SG ] INS(ettem) > $
^ < v a l ó s z í n ű s é g - s z á m í t á s [ N,IN+ABL,PL ] INS(okból) > $
^ < k a v i á r [ N,INST,PL ] INS(okkal) > $
^ < k o r l á t o z á s [ N,ON+ESS,PL ] INS(okon) > $
^ < o r á l i s [ N,IN+ABL,PL ] INS(akból) > $
^ < s z á m ű z [ V,COND,PRS,INDF,3,PL ] INS(nének) > $
^ < h a s h a j t ó [ N,ON+ABL,SG ] INS(ról) > $
^ < k i t i l t [ V.PTCP,PRS ] INS(ó) > $
^ < ü g y e s s é g [ N,ACC,SG ] INS(et) > $
^ < x i l o f o n o d [ N,TERM,SG ] INS(ig) > $
^ < t á m a d ó [ N,IN+ABL,PL ] INS(kból) > $
^ < m e g v a k a r [ V,IND,PRS,DEF,1,PL ] INS(juk) > $
^ < h i á n y g a z d a s á g [ N,AT+ABL,SG ] INS(tól) > $
^ < u d v a r i a s [ N,INST,PL ] INS(akkal) > $
^ < d i s z n ó h ú s [ N,TRANS,SG ] INS(sá) > $
^ < t o x i k o l ó g i [ N,AT+ESS,SG ] DEL(a) > $
^ < t o x i k o l ó g i a [ N,AT+ESS,SG ] INS(ánál) > $
^ < e x h u m á l [ V,SBJV,PRS,DEF,1,PL ] INS(juk) > $
^ < e n t r ó p i [ N,PRP,PL ] DEL(a) > $
^ < e n t r ó p i a [ N,PRP,PL ] INS(ákért) > $
^ < l e g y e z [ V,IND,PRS,DEF,3,SG ] INS(i) > $
^ < s z é r u m [ N,ON+ESS,SG ] INS(on) > $
^ < m e g c s o d á l [ V,SBJV,PRS,DEF,1,PL ] INS(juk) > $
^ < a d á s [ N,AT+ALL,SG ] DEL(a) > $
^ < a d á s a [ N,AT+ALL,SG ] INS(ához) > $
^ < l i d é r c n y o m á s [ N,IN+ABL,SG ] INS(ból) > $
^ < b ú z [ N,INST,SG ] INS(áv) a > $
^ < b ú z a [ N,INST,SG ] INS(l) > $
^ < v á l a s z t é k [ N,ON+ESS,PL ] INS(okon) > $
^ < k é z b e s í t é s [ N,NOM,PL ] INS(ek) > $
^ < b á m u l a [ N,ACC,SG ] INS(to) t > $
^ < m a r a t o n [ N,ON+ALL,SG ] INS(ra) > $
^ < s z e r v e z e t t [ N,ON+ALL,PL ] INS(ekre) > $
^ < r o b b a n é k o n y [ N,AT+ABL,PL ] INS(aktól) > $
^ < t o l e r á l [ V,IND,PST,INDF,2,PL ] INS(tatok) > $
^ < t a n á r [ N,IN+ALL,SG ] INS(nál) > $
^ < m a g á n s z e m é l [ N,TRANS,SG ] INS(l) y > $
^ < m a g á n s z e m é l y [ N,TRANS,SG ] INS(é) > $
^ < a p r ó b b [ N,INST,SG ] INS(al) > $
^ < l e g d é l i b b [ N,INST,SG ] INS(el) > $
^ < v i l á g o s [ N,IN+ALL,PL ] INS(akba) > $
^ < v a r [ N,AT+ESS,SG ] INS(on) > $
^ < r á d i ó m ű s o r [ N,ON+ABL,PL ] INS(okról) > $
^ < b r o k k o l i [ N,FRML,SG ] INS(ként) > $
^ < n ö v e k e d é s i [ N,TERM,PL ] INS(ekig) > $
^ < v a r á z s o s [ N,AT+ABL,SG ] INS(tól) > $
^ < s ó g o r n ő [ N,ON+ABL,SG ] INS(ről) > $
^ < f o g l a l k o z á s [ N,INST,PL ] INS(oknak) > $
^ < m e g k e z d é s [ N,IN+ESS,PL ] INS(ekben) > $
^ < b a g á z s [ N,AT+ABL,PL ] INS(októl) > $
^ < t a v a s z [ N,DAT,SG ] INS(án) a > $
^ < t a v a s z a [ N,DAT,SG ] INS(k) > $
^ < g e r e n d [ N,ON+ESS,SG ] DEL(a) > $
^ < g e r e n d a [ N,ON+ESS,SG ] INS(án) > $
^ < é r t é k e s [ N,IN+ABL,SG ] INS(ből) > $
^ < h á g [ V,SBJV,PRS,INDF,2,PL ] INS(jatok) > $
^ < k í s é r l e t e z ő [ N,AT+ALL,SG ] INS(höz) > $
^ < l á m p a l á z [ N,PRP,SG ] INS(ért) > $
^ < r e d ő [ N,ON+ABL,PL ] INS(kről) > $
^ < z a k l a t [ V,COND,PRS,DEF,1,PL ] INS(nánk) > $
^ < h á z a s s á g k ö t é s [ N,TERM,PL ] INS(ekig) > $
^ < m ű k o r c s o l y á z á s [ N,ON+ALL,PL ] INS(okra) > $
^ < k o o p e r á c i ó [ N,FRML,PL ] INS(kként) > $
^ < v í z k e r e s z t [ N,AT+ALL,SG ] INS(hez) > $
^ < l e h e t s é g e s [ N,AT+ABL,PL ] INS(ektől) > $
^ < f ű n y í r ó [ N,IN+ABL,SG ] INS(ból) > $
^ < m e g j e l e n é s ű [ N,PRP,PL ] INS(ekért) > $
^ < r ó k [ N,AT+ALL,PL ] DEL(a) > $
^ < r ó k a [ N,AT+ALL,PL ] INS(ákhoz) > $
^ < e m p á t i [ N,ON+ABL,SG ] DEL(a) > $
^ < e m p á t i a [ N,ON+ABL,SG ] INS(áról) > $
^ < r e o r g a n i z á l [ V.PTCP,PST ] INS(t) > $
^ < p e t r ó l e u m l á m p [ N,DAT,SG ] INS(án) a > $
^ < p e t r ó l e u m l á m p a [ N,DAT,SG ] INS(k) > $
^ < e l m é l e t i [ N,AT+ALL,SG ] INS(hez) > $
^ < é d e s e b b [ N,INST,PL ] INS(ekkel) > $
^ < m o n i t o r a i [ N,AT+ALL,SG ] INS(hoz) > $
^ < i r á n y z a [ N,PRP,SG ] INS(tér) t > $
^ < t ü z e l [ V,SBJV,PRS,DEF,1,SG ] INS(jem) > $
^ < c s e r e s z n y [ N,AT+ALL,SG ] INS(éh) e > $
^ < c s e r e s z n y e [ N,AT+ALL,SG ] INS(z) > $
^ < r e n d ő r k o c s i [ N,FRML,SG ] INS(ként) > $
^ < h á z t a r t á s [ N,TERM,SG ] INS(ig) > $
^ < s z ö v ő s z é k [ N,AT+ALL,PL ] INS(ekhez) > $
^ < p r o s z t a t [ N,IN+ABL,SG ] DEL(a) > $
^ < p r o s z t a t a [ N,IN+ABL,SG ] INS(ából) > $
^ < b o g [ N,IN+ESS,PL ] INS(okban) > $
^ < k a p a r [ V,COND,PRS,DEF,2,PL ] INS(nátok) > $
^ < p ó t l á s [ N,ON+ABL,SG ] DEL(a) > $
^ < p ó t l á s a [ N,ON+ABL,SG ] INS(áról) > $
^ < s z a r v a s b o g á r [ N,AT+ESS,SG ] INS(nál) > $
^ < m e g l é v ő [ N,TRANS,SG ] INS(vé) > $
^ < ű r l a p [ N,ON+ABL,SG ] INS(ról) > $
^ < g á r d [ N,AT+ESS,PL ] DEL(a) > $
^ < g á r d a [ N,AT+ESS,PL ] INS(áknál) > $
^ < e l e m l á m p [ N,FRML,PL ] DEL(a) > $
^ < e l e m l á m p a [ N,FRML,PL ] INS(ákként) > $
^ < b i z á n c i [ N,FRML,SG ] INS(ig) > $
^ < p r i b é k [ N,ACC,PL ] INS(eket) > $
^ < s t r e s s z [ N,AT+ESS,SG ] INS(nél) > $
^ < z a g y v [ N,TERM,SG ] DEL(a) > $
^ < z a g y v a [ N,TERM,SG ] INS(áig) > $
^ < m e n t ő [ N,AT+ESS,SG ] INS(n) > $
^ < j e g y g y ű r ű [ N,AT+ESS,PL ] INS(knél) > $
^ < s z a m i z d a [ N,ACC,SG ] INS(to) t > $
^ < k i t e r j e s z t é s [ N,AT+ALL,PL ] INS(ekhez) > $
^ < t e n g e r a l a t t j á r ó [ N,TRANS,PL ] INS(kká) > $
^ < k a t o n a t i s z t [ N,ON+ESS,PL ] INS(eken) > $
^ < z á t o n y [ N,FRML,SG ] INS(ként) > $
^ < k a v i á r [ N,DAT,SG ] INS(nak) > $
^ < s i k í t [ V,IND,PST,INDF,2,SG ] INS(ottál) > $
^ < k a g y l ó [ N,IN+ALL,SG ] INS(ba) > $
^ < s [ N,NOM,SG ] DEL(z) u r o k > $
^ < s z [ N,NOM,SG ] INS(ing) u r o k > $
^ < s z u [ N,NOM,SG ] INS(la) r o k > $
^ < s z u r [ N,NOM,SG ] DEL(ok) > $
^ < [ N,NOM,PL ] DEL(intézmény) > $
^ < i n t é z m é n y [ N,NOM,PL ] INS(plural) > $
^ < a m e r i k a i [ N,ACC,PL ] INS(ak) > $
^ < m i n ő s í t [ V,IND,PRS,DEF,3,SG ] INS(i) > $
^ < c í m s z ó [ N,IN+ESS,PL ] INS(kban) > $
^ < f e l t a l á l ó [ N,ON+ESS,SG ] INS(n) > $
^ < e l k e r ü l [ V,IND,PST,INDF,3,SG ] INS(t) > $
^ < v a r r ó g é p [ N,IN+ABL,PL ] INS(ekből) > $
^ < s z ö v ő n ő [ N,ON+ABL,PL ] INS(kről) > $
^ < p o p [ N,FRML,PL ] INS(okként) > $
^ < f u r u l y [ N,AT+ALL,PL ] DEL(a) > $
^ < f u r u l y a [ N,AT+ALL,PL ] INS(ákhoz) > $
^ < m a r k o l [ V,IND,PRS,DEF,1,SG ] INS(om) > $
^ < f o g l a l a t o s s á g [ N,AT+ESS,SG ] INS(nál) > $
^ < f e j e z e [ N,PRP,PL ] INS(tekér) t > $
^ < p a c s u l i [ N,NOM,PL ] INS(k) > $
^ < h a s n y á l [ N,IN+ABL,PL ] INS(akhoz) > $
^ < i d e g e n v e z e t ő [ N,AT+ABL,SG ] INS(től) > $
^ < m o h a [ N,FRML,SG ] INS(ként) > $
^ < i g n o r á l [ V.PTCP,FUT ] INS(andó) > $
^ < s z e m o r v o s [ N,ON+ALL,SG ] INS(ra) > $
^ < e l k é p e s z t ő b b [ N,ACC,SG ] INS(et) > $
^ < t o r n á s z [ N,IN+ABL,SG ] INS(ból) > $
^ < t e h é n i s t á l l ó [ N,AT+ALL,SG ] INS(hoz) > $
^ < i z g a l [ N,ACC,SG ] DEL(o) m > $
^ < i z g a l o m [ N,ACC,SG ] INS(at) > $
^ < p e r e s [ N,AT+ESS,PL ] INS(eknél) > $
^ < b e i k t a [ V,SBJV,PRS,DEF,1,SG ] DEL(t) > $
^ < b e i k t a t [ V,SBJV,PRS,DEF,1,SG ] INS(ssam) > $
^ < p u c c s [ N,AT+ABL,PL ] INS(októl) > $
^ < k i b o c s á t ó [ N,AT+ALL,PL ] INS(khoz) > $
^ < g e c i [ N,AT+ALL,PL ] INS(khez) > $
^ < s z a b a d s á g [ N,ACC,SG ] INS(ot) > $
^ < b e l ü g y [ N,DAT,SG ] INS(nek) > $
^ < k i á l l í t [ V,COND,PRS,INDF,1,PL ] INS(anánk) > $
^ < m e g f e l e l ő b b [ N,AT+ESS,PL ] INS(eknél) > $
^ < a n t a r k t i s z i [ N,IN+ABL,PL ] INS(akból) > $
^ < e l n ö k v á l a s z t á s [ N,AT+ALL,SG ] INS(hoz) > $
^ < k a r d h a [ N,AT+ABL,SG ] INS(ltó) l > $
^ < t i s z t e l e t [ N,AT+ESS,SG ] INS(nél) > $
^ < e l l e n f e l e d [ N,ON+ESS,SG ] INS(en) > $
^ < á p o l t s á g [ N,DAT,SG ] INS(nak) > $
^ < v í z k [ N,IN+ABL,PL ] INS(övekb) ő > $
^ < v í z k ő [ N,IN+ABL,PL ] INS(l) > $
^ < p e s z t r [ N,ON+ABL,SG ] DEL(a) > $
^ < p e s z t r a [ N,ON+ABL,SG ] INS(áról) > $
^ < d e s z t i l l á l [ V.PTCP,PRS ] INS(ó) > $
^ < m é r e t [ N,AT+ALL,SG ] INS(éh) e > $
^ < m é r e t e [ N,AT+ALL,SG ] INS(z) > $
^ < v é r t a n ú [ N,ON+ALL,PL ] INS(kra) > $
^ < á t t ö r é s [ N,ON+ABL,PL ] INS(ekről) > $
^ < a l v á s [ N,TRANS,SG ] INS(sá) > $
^ < f i l t e r [ N,INST,SG ] INS(év) e > $
^ < f i l t e r e [ N,INST,SG ] INS(l) > $
^ < c d - l e j á t s z ó [ N,ON+ABL,PL ] INS(król) > $
^ < é l ő l é n y [ N,ON+ESS,SG ] INS(en) > $
^ < v á l y ú [ N,TRANS,PL ] INS(kért) > $
^ < c s o n t r á k [ N,ON+ABL,PL ] INS(okról) > $
^ < i n t é z e t [ N,IN+ABL,SG ] INS(hez) > $
^ < p s z i c h o l ó g u s [ N,ON+ESS,PL ] INS(okon) > $
^ < ü z e m a n y a g t a r t á l y [ N,AT+ABL,PL ] INS(okról) > $
^ < b e l ü g y m i n i s z t é r i u m [ N,ACC,SG ] INS(ot) > $
^ < c s ö n d e s [ N,DAT,PL ] INS(eknek) > $
^ < g y ü m ö l c s l [ N,ON+ESS,PL ] DEL(é) > $
^ < g y ü m ö l c s l é [ N,ON+ESS,PL ] INS(evekben) > $
^ < é t v á g y t a l a n [ N,NOM,PL ] INS(ok) > $
^ < f i n a n s z í r o z [ V.PTCP,PST ] INS(ott) > $
^ < a d s z o r p c i ó [ N,AT+ABL,PL ] INS(któl) > $
^ < i n t u í c i ó [ N,ON+ABL,PL ] INS(król) > $
^ < w o r k s h o p [ N,INST,SG ] INS(pal) > $
^ < i k o n [ N,INST,PL ] INS(okkal) > $
^ < s z a b á l y s é r t é s i [ N,AT+ALL,PL ] INS(ekhez) > $
^ < m o s d ó á l l v á n y [ N,FRML,PL ] INS(okként) > $
^ < d ü l m i r i g y [ N,IN+ALL,SG ] INS(be) > $
^ < l e g b e c s e s e b b [ N,IN+ESS,SG ] INS(en) > $
^ < e l b a r i k á d o z [ V,IND,PRS,DEF,1,SG ] INS(om) > $
^ < j ó v á h a g y á s [ N,AT+ABL,PL ] INS(októl) > $
^ < t a n í t t a t [ V,NFIN,1,SG ] INS(nom) > $
^ < r ö v i d í t é s [ N,IN+ALL,SG ] INS(be) > $
^ < m e g k o r o n á z [ V,IND,PRS,DEF,1,SG ] INS(om) > $
^ < s z a b l y [ N,IN+ABL,SG ] DEL(a) > $
^ < s z a b l y a [ N,IN+ABL,SG ] INS(ából) > $
^ < b o r s i k a f [ N,TERM,PL ] DEL(ű) > $
^ < b o r s i k a f ű [ N,TERM,PL ] INS(üvekig) > $
^ < r é g é s z e t [ N,TERM,PL ] INS(ekké) > $
^ < s z e s z t i l a l o m [ N,AT+ESS,SG ] INS(nál) > $
^ < s ű r ű [ N,FRML,SG ] INS(ként) > $
^ < e x p a n z i ó [ N,IN+ALL,SG ] INS(ba) > $
^ < ó c s k a p i a c [ N,IN+ALL,PL ] INS(oknál) > $
^ < u r a l [ V,IND,PST,INDF,1,SG ] INS(tam) > $
^ < m e g f o g [ V,COND,PRS,DEF,3,PL ] INS(nák) > $
^ < t r é [ N,DAT,SG ] INS(nek) > $
^ < k í g y ó [ N,PRP,SG ] INS(ért) > $
^ < c s e l [ N,PRP,SG ] INS(ért) > $
^ < v a g á n y [ N,FRML,PL ] INS(okig) > $
^ < g ő z h a j ó [ N,IN+ESS,SG ] INS(ban) > $
^ < t e m e t [ V,COND,PRS,DEF,3,SG ] INS(né) > $
^ < é r t é k [ N,AT+ALL,SG ] INS(re) > $
^ < d i s z n ó [ N,DAT,SG ] INS(t) > $
^ < j ó k o r [ N,ON+ESS,PL ] DEL(a) > $
^ < j ó k o r a [ N,ON+ESS,PL ] INS(ákon) > $
^ < b o g a t i r [ N,DAT,PL ] INS(oknak) > $
^ < m e g m e n t [ V,NFIN,1,SG ] INS(enem) > $
^ < k o n v e r t á l [ V,IND,PRS,DEF,3,SG ] INS(ja) > $
^ < n o v e l l [ N,AT+ALL,SG ] DEL(a) > $
^ < n o v e l l a [ N,AT+ALL,SG ] INS(ához) > $
^ < á g y [ N,ON+ABL,SG ] DEL(a) > $
^ < á g y a [ N,ON+ABL,SG ] INS(áról) > $
^ < t ö m j é [ N,ON+ESS,SG ] INS(ne) n > $
^ < ú j k o r [ N,ACC,SG ] INS(t) > $
^ < á r n y é k [ N,ON+ALL,PL ] INS(okra) > $
^ < e m b e r e i t e k [ N,ON+ALL,SG ] INS(re) > $
^ < b á n y á s z n a p [ N,AT+ESS,PL ] INS(oknál) > $
^ < a n a l f a b é t [ N,TERM,SG ] DEL(a) > $
^ < a n a l f a b é t a [ N,TERM,SG ] INS(áig) > $
^ < f e l s ő f o k [ N,FRML,SG ] INS(ként) > $
^ < v e s z e d e l e m [ N,PRP,SG ] INS(ért) > $
^ < k ü [ N,TRANS,SG ] INS(rté) r t > $
^ < r e n o v á l [ V,IND,PST,INDF,3,PL ] INS(tak) > $
^ < v i s s z a v á g ó [ N,ACC,SG ] INS(t) > $
^ < d i s z n ó h ú s [ N,IN+ESS,PL ] INS(okban) > $
^ < h i t e l k á r t y [ N,ON+ABL,SG ] DEL(a) > $
^ < h i t e l k á r t y a [ N,ON+ABL,SG ] INS(áról) > $
^ < k i s g y e r m [ N,DAT,PL ] INS(ekekn) e k > $
^ < a d ó z á s [ N,PRP,PL ] INS(okért) > $
^ < s o u [ N,AT+ABL,PL ] INS(loktó) l > $
^ < v i d r [ N,TERM,PL ] DEL(a) > $
^ < v i d r a [ N,TERM,PL ] INS(ákig) > $
^ < s z o r g a l o m [ N,AT+ABL,SG ] INS(tól) > $
^ < t e l e v í z i ó [ N,ACC,PL ] INS(kat) > $
^ < a r c u l c s a p á s [ N,DAT,SG ] INS(nak) > $
^ < s z e r s z á m o s l á d [ N,AT+ESS,SG ] DEL(a) > $
^ < s z e r s z á m o s l á d a [ N,AT+ESS,SG ] INS(án) > $
^ < ú j r a é l e s z t [ V,COND,PRS,DEF,2,PL ] INS(enétek) > $
^ < a n y a g c s e r [ N,ON+ABL,PL ] DEL(e) > $
^ < a n y a g c s e r e [ N,ON+ABL,PL ] INS(ékről) > $
^ < c s a k r [ N,INST,SG ] INS(áv) a > $
^ < c s a k r a [ N,INST,SG ] INS(l) > $
^ < d é l e l ő t t i [ N,NOM,PL ] INS(ek) > $
^ < ö s z t r o g é n [ N,TRANS,SG ] INS(né) > $
^ < h a t é k o n y a b b [ N,FRML,PL ] INS(akként) > $
^ < v é d ő s z e n t [ N,ON+ABL,SG ] INS(ből) > $
^ < s z a p p a n o z [ V,SBJV,PRS,DEF,3,SG ] INS(za) > $
^ < r o n g y [ N,AT+ALL,PL ] INS(okhoz) > $
^ < t o k [ N,AT+ABL,PL ] DEL(a) > $
^ < t o k a [ N,AT+ABL,PL ] INS(áktól) > $
^ < k ö n y v s z e k r é n y [ N,ON+ALL,PL ] INS(ekbe) > $
^ < t a p a s z t [ V,IND,PRS,DEF,1,SG ] INS(om) > $
^ < s z ö v e t t a [ N,ON+ESS,SG ] INS(no) n > $
^ < p a t r i o t i z m u s [ N,NOM,PL ] INS(ok) > $
^ < r e z s i [ N,ON+ALL,SG ] INS(re) > $
^ < h a j s z [ N,FRML,PL ] DEL(a) > $
^ < h a j s z a [ N,FRML,PL ] INS(ákként) > $
^ < c s i g o l y [ N,AT+ALL,PL ] INS(ákr) a > $
^ < e f f e k t u s [ N,TERM,PL ] INS(okig) > $
^ < f e l p e r e s [ N,AT+ABL,SG ] INS(től) > $
^ < p r e c í z [ N,TERM,SG ] INS(ig) > $
^ < á t t e k i n t h e t ő [ N,ACC,PL ] INS(eket) > $
^ < i d ő k a p s z u l [ N,AT+ALL,PL ] DEL(a) > $
^ < i d ő k a p s z u l a [ N,AT+ALL,PL ] INS(ákhoz) > $
^ < d e t e r m i n á l [ V,IND,PRS,DEF,1,SG ] INS(om) > $
^ < v a g y o n [ N,ON+ALL,SG ] INS(ra) > $
^ < v a j [ N,PRP,PL ] INS(akkal) > $
^ < r á k [ N,ON+ESS,PL ] INS(okban) > $
^ < v i t a t [ V,COND,PRS,DEF,1,SG ] INS(nám) > $
^ < f é s ű [ N,INST,SG ] INS(vel) > $
^ < t e á s k a n á l [ N,AT+ALL,SG ] INS(hoz) > $
^ < f o g y a s z t ó v é d e l [ N,PRP,PL ] DEL(e) m > $
^ < f o g y a s z t ó v é d e l e m [ N,PRP,PL ] INS(ekért) > $
^ < e m ó c i ó [ N,IN+ESS,SG ] INS(ban) > $
^ < v i z s g á l ó [ N,ON+ABL,PL ] INS(król) > $
^ < s z e r v [ N,IN+ABL,SG ] DEL(a) > $
^ < s z e r v a [ N,IN+ABL,SG ] INS(ából) > $
^ < k ö l y ö k [ N,PRP,SG ] INS(ért) > $
^ < b ő r [ N,IN+ALL,SG ] INS(éb) e > $
^ < t r a n s z f e r á l [ V,COND,PRS,DEF,1,PL ] INS(nánk) > $
^ < [ N,NOM,SG ] DEL(de) r é k > $
^ < d e [ N,NOM,SG ] INS(singula) r é k > $
^ < d e r [ N,NOM,SG ] DEL(ék) > $
^ < a b s z u r d [ N,AT+ABL,PL ] INS(aktól) > $
^ < f ő i s p á n j [ N,IN+ESS,SG ] INS(áb) a > $
^ < f ő i s p á n j a [ N,IN+ESS,SG ] INS(n) > $
^ < t a n í t [ V,COND,PRS,DEF,3,PL ] INS(anák) > $
^ < p i l l a n g ó [ N,INST,PL ] INS(kkal) > $
^ < l e g e s l e g n a g y o b b [ N,IN+ESS,PL ] INS(akban) > $
^ < ü l d ö z [ V,SBJV,PRS,DEF,2,SG ] INS(d) > $
^ < s z ó k ö z [ N,TERM,SG ] INS(ig) > $
^ < s z á m ű z [ V,SBJV,PRS,DEF,2,SG ] INS(d) > $
^ < f l u k t u á c i ó [ N,INST,SG ] INS(val) > $
^ < s z i m m e t r i a t e n g e l y [ N,ACC,PL ] INS(eket) > $
^ < b u [ N,PRP,SG ] INS(táér) t a > $
^ < b u t [ N,PRP,SG ] DEL(a) > $
^ < v é d j e g y [ N,IN+ABL,SG ] INS(ből) > $
^ < t e j f ö l [ N,IN+ALL,PL ] INS(ökbe) > $
^ < a g [ N,IN+ABL,SG ] DEL(a) > $
^ < a g a [ N,IN+ABL,SG ] INS(ához) > $
^ < v i z s g á l [ V,IND,PRS,DEF,1,SG ] INS(om) > $
^ < f ő [ N,ACC,PL ] DEL(ú) t > $
^ < f ő ú [ N,ACC,PL ] INS(utaka) t > $
^ < g o n d o l a t [ N,ON+ABL,SG ] DEL(a) > $
^ < g o n d o l a t a [ N,ON+ABL,SG ] INS(áról) > $
^ < z á r t k ö r ű [ N,IN+ALL,SG ] INS(be) > $
^ < m i l l i o m o s n ő [ N,IN+ALL,SG ] INS(be) > $
^ < í n y [ N,IN+ABL,SG ] INS(hez) > $
^ < s z e r k e s z t ő j [ N,AT+ABL,SG ] DEL(e) > $
^ < s z e r k e s z t ő j e [ N,AT+ABL,SG ] INS(étől) > $
^ < z a r g a [ V,SBJV,PRS,INDF,1,PL ] DEL(t) > $
^ < z a r g a t [ V,SBJV,PRS,INDF,1,PL ] INS(ssunk) > $
^ < l e l k i p á s z t o r [ N,ON+ESS,PL ] INS(okon) > $
^ < b e k ö v e t k e z ő [ N,TERM,SG ] INS(ig) > $
^ < h a l v á n y í t [ V.PTCP,PRS ] INS(ó) > $
^ < h a j n a l [ N,INST,SG ] INS(nak) > $
^ < t o l u o [ N,IN+ABL,PL ] INS(lokbó) l > $
^ < t i p p [ N,ACC,PL ] INS(eket) > $
^ < m a c s k a b a g o l y [ N,ON+ABL,SG ] INS(ról) > $
^ < ú j s á g í r á s [ N,ON+ABL,PL ] INS(okról) > $
^ < o l c s ó s á g [ N,PRP,PL ] INS(okért) > $
^ < t u d ó s [ N,IN+ABL,SG ] INS(ból) > $
^ < x e n o n [ N,IN+ABL,SG ] INS(ból) > $
^ < i d ő s z a k o s [ N,FRML,SG ] INS(ként) > $
^ < m e g s z a k í t [ V,SBJV,PRS,INDF,3,PL ] INS(sanak) > $
^ < k á v [ N,TRANS,PL ] DEL(a) > $
^ < k á v a [ N,TRANS,PL ] INS(ákká) > $
^ < a r i s z t o k r á c i [ N,TERM,SG ] DEL(a) > $
^ < a r i s z t o k r á c i a [ N,TERM,SG ] INS(áig) > $
^ < m ű f a j [ N,DAT,SG ] INS(nak) > $
^ < s z u g g e s z t i ó [ N,PRP,PL ] INS(kért) > $
^ < á r m á n y [ N,IN+ALL,SG ] INS(ba) > $
^ < é r d e m e s e b b [ N,PRP,SG ] INS(ért) > $
^ < g i t á r [ N,AT+ABL,SG ] INS(tól) > $
^ < v é g e z [ V,COND,PRS,INDF,3,PL ] INS(nének) > $
^ < f e j e n á l l á s [ N,PRP,SG ] INS(ért) > $
^ < t á r u l [ V.PTCP,FUT ] INS(andó) > $
^ < s i v a t a g i [ N,INST,SG ] INS(val) > $
^ < l e g j e l k é p e s e b b [ N,INST,PL ] INS(ekkel) > $
